latitude,longitude
38.9144633,-0.5535651
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.8540084,-0.5162674
38.9144633,-0.5535651
38.8540084,-0.5162674
38.9144633,-0.5535651
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9144633,-0.5535651
38.8540084,-0.5162674
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9144633,-0.5535651
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.8540084,-0.5162674
38.9144633,-0.5535651
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9144633,-0.5535651
38.9144633,-0.5535651
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9144633,-0.5535651
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9144633,-0.5535651
38.9083498,-0.5282235
38.9144633,-0.5535651
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168205,-0.1700868
38.9172196,-0.1690249
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9144678,-0.1676553
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9158108,-0.1742422
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9615238,-0.1488153
38.9168188,-0.1702194
38.9144678,-0.1676553
38.9615238,-0.1488153
38.9085582,-0.7345868
38.8080284,-0.8791834
38.8076096,-0.8800101
38.8080284,-0.8791834
38.8080284,-0.8791834
38.8080284,-0.8791834
38.9085582,-0.7345868
38.9085582,-0.7345868
38.8049372,-0.8798501
38.9085582,-0.7345868
38.8049372,-0.8798501
38.9085582,-0.7345868
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.9085582,-0.7345868
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.9085582,-0.7345868
38.9804366,-0.6894299
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.8049372,-0.8798501
38.9085582,-0.7345868
38.8049372,-0.8798501
38.9085582,-0.7345868
39.5781491,-0.3280679
39.5765668,-0.3284416
39.5259283,-0.4564507
39.5779892,-0.3294312
39.5259283,-0.4564507
39.5802944,-0.3279341
39.5802944,-0.3279341
39.5802944,-0.3279341
39.5802944,-0.3279341
39.5802944,-0.3279341
39.5802944,-0.3279341
39.5802944,-0.3279341
39.5802944,-0.3279341
39.5781491,-0.3280679
39.5642546,-0.285815
39.5769847,-0.3286858
39.577785,-0.3264302
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9051584,-0.4196606
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9051584,-0.4196606
38.9051584,-0.4196606
38.8540084,-0.5162674
38.9051584,-0.4196606
38.9051584,-0.4196606
38.9051584,-0.4196606
38.9051584,-0.4196606
38.8540084,-0.5162674
38.9051584,-0.4196606
38.8540084,-0.5162674
38.9051584,-0.4196606
38.9051584,-0.4196606
38.9051584,-0.4196606
38.9051584,-0.4196606
38.9051584,-0.4196606
38.9051573,-0.4213808
39.08528,-0.4765326
39.2127053,-0.5517587
39.08528,-0.4765326
39.08528,-0.4765326
39.08528,-0.4765326
39.08528,-0.4765326
39.08528,-0.4765326
39.08528,-0.4765326
39.08528,-0.4765326
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.08528,-0.4765326
39.2127053,-0.5517587
39.08528,-0.4765326
39.2127053,-0.5517587
39.2127053,-0.5517587
39.08528,-0.4765326
39.08528,-0.4765326
39.2127053,-0.5517587
39.08528,-0.4765326
39.2127053,-0.5517587
39.2127053,-0.5517587
39.08528,-0.4765326
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.08528,-0.4765326
39.2127053,-0.5517587
39.08528,-0.4765326
39.08528,-0.4765326
39.2127053,-0.5517587
39.08528,-0.4765326
39.08528,-0.4765326
39.08528,-0.4765326
39.08528,-0.4765326
39.08528,-0.4765326
39.8901526,-0.9599911
38.9913645,-0.5724854
38.9928696,-0.5718391
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9908824,-0.5724144
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9919292,-0.572652
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9928696,-0.5718391
38.9928696,-0.5718391
39.2145656,-0.3169473
39.1469364,-0.3299823
39.1450897,-0.3272153
39.2145656,-0.3169473
39.1469364,-0.3299823
39.1469364,-0.3299823
39.1469364,-0.3299823
39.2145656,-0.3169473
39.1469364,-0.3299823
39.1469364,-0.3299823
39.1469364,-0.3299823
39.1450798,-0.3293242
39.1469364,-0.3299823
39.1448705,-0.3299957
39.1469364,-0.3299823
39.2145656,-0.3169473
39.2145656,-0.3169473
39.2145656,-0.3169473
39.2145656,-0.3169473
39.2145656,-0.3169473
39.146697,-0.3067422
39.1469364,-0.3299823
39.1401344,-0.3329513
39.2145656,-0.3169473
39.1469364,-0.3299823
39.1469364,-0.3299823
39.1469364,-0.3299823
39.1469364,-0.3299823
39.2145656,-0.3169473
39.2145656,-0.3169473
39.1469364,-0.3299823
39.2145656,-0.3169473
39.2145656,-0.3169473
39.1469364,-0.3299823
39.2145656,-0.3169473
39.1469364,-0.3299823
39.1469364,-0.3299823
39.1469364,-0.3299823
38.8540084,-0.5162674
38.8540084,-0.5162674
39.1469364,-0.3299823
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
39.2816214,-0.5731796
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2816214,-0.5731796
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2838856,-0.5754503
39.2855962,-0.58313
39.2838856,-0.5754503
39.2816214,-0.5731796
39.2838856,-0.5754503
39.2816214,-0.5731796
39.2816214,-0.5731796
39.2838856,-0.5754503
39.2816214,-0.5731796
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2816214,-0.5731796
39.2816214,-0.5731796
39.2127053,-0.5517587
39.2816214,-0.5731796
39.2127053,-0.5517587
39.2816214,-0.5731796
39.2834592,-0.5709646
39.301852,-0.614108
39.2834592,-0.5709646
39.2834592,-0.5709646
39.0185366,-0.5335879
39.2816214,-0.5731796
39.2855962,-0.58313
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
39.0283252,-0.526767
39.0185366,-0.5335879
39.0185366,-0.5335879
39.0185366,-0.5335879
39.0185366,-0.5335879
38.9085582,-0.7345868
39.0166052,-0.5360497
38.9085582,-0.7345868
38.9085582,-0.7345868
39.0185366,-0.5335879
38.9085582,-0.7345868
39.0166052,-0.5360497
39.0185366,-0.5335879
38.9085582,-0.7345868
39.0166052,-0.5360497
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
39.0185366,-0.5335879
39.0185366,-0.5335879
38.9427057,-0.3565953
38.9427057,-0.3565953
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9427057,-0.3565953
38.9427057,-0.3565953
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9427057,-0.3565953
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9415414,-0.3584445
38.8540084,-0.5162674
38.9427057,-0.3565953
38.9427057,-0.3565953
38.9417589,-0.3570756
38.9427057,-0.3565953
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.9427057,-0.3565953
38.9427057,-0.3565953
38.9427057,-0.3565953
39.6323395,-0.5351672
39.6323395,-0.5351672
39.6323395,-0.5351672
39.4905062,-0.5722427
39.6323395,-0.5351672
39.3348524,-1.0819822
39.5933126,-0.9731316
39.3364038,-1.0848218
39.3371614,-1.0843799
39.336906,-1.0844667
39.6961624,-0.8707773
39.759924,-0.9672073
39.6961624,-0.8707773
38.9085582,-0.7345868
38.9085582,-0.7345868
39.0125998,-0.4673325
38.9085582,-0.7345868
39.0124141,-0.4664784
39.0124141,-0.4664784
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
39.0124141,-0.4664784
38.9085582,-0.7345868
39.0141978,-0.4663922
38.9085582,-0.7345868
38.9085582,-0.7345868
39.4204988,-0.3819899
39.3884527,-0.7857535
39.4122677,-0.4773687
39.4204988,-0.3819899
39.3906631,-0.7852232
39.3820383,-0.7854865
39.3933557,-0.8573106
39.3933557,-0.8573106
39.3906631,-0.7852232
39.3820383,-0.7854865
39.3834305,-0.7874641
39.3933557,-0.8573106
39.3884417,-0.7858793
39.3820383,-0.7854865
39.3933557,-0.8573106
39.3819701,-0.7862914
39.3933557,-0.8573106
38.9085582,-0.7345868
39.3933557,-0.8573106
39.3933557,-0.8573106
39.3933557,-0.8573106
39.3933557,-0.8573106
39.3933557,-0.8573106
39.3293687,-0.8212817
39.3933557,-0.8573106
39.3293687,-0.8212817
39.3823016,-0.7847532
39.3933557,-0.8573106
39.3933557,-0.8573106
39.3820383,-0.7854865
39.3820383,-0.7854865
39.3821079,-0.7838532
39.3820383,-0.7854865
39.3293687,-0.8212817
39.3933557,-0.8573106
39.3933557,-0.8573106
39.3293687,-0.8212817
39.3821079,-0.7838532
39.3820383,-0.7854865
39.0513265,-0.4909038
39.0513265,-0.4909038
39.2127053,-0.5517587
39.0513265,-0.4909038
39.0513265,-0.4909038
39.0526401,-0.4941435
39.0526401,-0.4941435
39.0513265,-0.4909038
39.0513265,-0.4909038
39.0513265,-0.4909038
39.0513265,-0.4909038
39.0513265,-0.4909038
39.0526401,-0.4941435
39.2127053,-0.5517587
39.0513265,-0.4909038
39.0513265,-0.4909038
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.0513265,-0.4909038
39.0526401,-0.4941435
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.0513265,-0.4909038
39.0513265,-0.4909038
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.0513265,-0.4909038
39.6323395,-0.5351672
39.6323395,-0.5351672
39.6323395,-0.5351672
39.6323395,-0.5351672
39.6755957,-0.5612995
39.6323395,-0.5351672
39.6323395,-0.5351672
39.6755957,-0.5612995
39.2127053,-0.5517587
39.6323395,-0.5351672
39.6323395,-0.5351672
39.7403265,-0.5307802
39.2127053,-0.5517587
39.6755957,-0.5612995
39.2127053,-0.5517587
39.1447273,-0.5225211
39.1447273,-0.5225211
39.2127053,-0.5517587
39.1420011,-0.522717
39.2127053,-0.5517587
39.1420011,-0.522717
39.1447273,-0.5225211
39.1447273,-0.5225211
39.1420011,-0.522717
39.1447273,-0.5225211
39.1420011,-0.522717
39.2127053,-0.5517587
39.1447273,-0.5225211
39.1420011,-0.522717
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.1420011,-0.522717
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
,
,
39.5259283,-0.4564507
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
39.5579365,-0.3258587
39.5579365,-0.3258587
39.5579365,-0.3258587
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5703995,-0.3302101
39.5259283,-0.4564507
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5259283,-0.4564507
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5259283,-0.4564507
39.5703995,-0.3302101
39.5259283,-0.4564507
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5703995,-0.3302101
39.5684529,-0.3346033
39.5259283,-0.4564507
39.5757486,-0.3282501
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5703995,-0.3302101
39.4108561,-0.4000846
39.4137878,-0.3965837
39.4099609,-0.3956795
39.4108561,-0.4000846
39.4122609,-0.4024878
39.4108561,-0.4000846
39.4108561,-0.4000846
39.4108561,-0.4000846
39.4122677,-0.4773687
39.4136424,-0.3968941
39.4131997,-0.4019251
39.4126876,-0.3995478
39.4108561,-0.4000846
39.4098119,-0.3995135
39.4113547,-0.3976446
39.4108561,-0.4000846
39.4088045,-0.3958896
39.4098119,-0.3995135
39.4122677,-0.4773687
39.4122677,-0.4773687
39.4122677,-0.4773687
39.4122677,-0.4773687
39.4122677,-0.4773687
39.4122677,-0.4773687
39.4122677,-0.4773687
39.4108561,-0.4000846
39.4126876,-0.3995478
39.4122677,-0.4773687
39.4108561,-0.4000846
39.4108561,-0.4000846
39.4108561,-0.4000846
39.4122677,-0.4773687
39.5259283,-0.4564507
39.528475,-0.3488606
39.5259283,-0.4564507
39.5259283,-0.4564507
39.528475,-0.3488606
39.5284379,-0.3453568
39.5259283,-0.4564507
39.5285259,-0.3458545
39.5284379,-0.3453568
39.5287347,-0.3503625
39.528475,-0.3488606
39.5259283,-0.4564507
39.5284379,-0.3453568
39.528475,-0.3488606
39.528475,-0.3488606
39.5284379,-0.3453568
39.528475,-0.3488606
39.528475,-0.3488606
39.5273744,-0.3491508
39.5259283,-0.4564507
39.5273744,-0.3491508
39.2371701,-0.772312
39.2375388,-0.7736084
39.2376274,-0.7716739
38.9565951,-0.1389172
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.954734,-0.1220408
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9572615,-0.1235305
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9572615,-0.1235305
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9615238,-0.1488153
38.9615238,-0.1488153
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.9505154,-0.1415109
38.8753162,-0.7495353
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.8753162,-0.7495353
38.8753162,-0.7495353
38.9115407,-0.8430384
38.8753162,-0.7495353
38.8753162,-0.7495353
38.8753162,-0.7495353
38.8753162,-0.7495353
38.8753162,-0.7495353
38.8753162,-0.7495353
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.8753162,-0.7495353
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.8753162,-0.7495353
38.9085582,-0.7345868
38.8758753,-0.7496271
38.8753162,-0.7495353
38.9085582,-0.7345868
38.8753162,-0.7495353
38.8753162,-0.7495353
38.8753162,-0.7495353
38.8753162,-0.7495353
38.87298,-0.7544794
38.8753162,-0.7495353
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
38.8753162,-0.7495353
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5709054,-0.405601
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5447838,-0.3944006
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5447838,-0.3944006
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5450484,-0.3941015
39.5259283,-0.4564507
39.5259283,-0.4564507
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.363519,-0.4611789
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3679709,-0.5673267
39.3576494,-0.6031
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.374201,-0.5659383
39.2127053,-0.5517587
39.3576494,-0.6031
39.3576494,-0.6031
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.3576494,-0.6031
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.3576494,-0.6031
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3576494,-0.6031
39.3576494,-0.6031
39.2127053,-0.5517587
39.3576494,-0.6031
39.379806,-0.5478912
39.2127053,-0.5517587
39.3576494,-0.6031
39.3576494,-0.6031
39.2127053,-0.5517587
39.3933263,-0.5369422
39.3709518,-0.5739175
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8879955,-0.4932477
38.8879955,-0.4932477
38.8540084,-0.5162674
38.8540084,-0.5162674
38.8879955,-0.4932477
38.8540084,-0.5162674
38.8879955,-0.4932477
38.8540084,-0.5162674
38.8879955,-0.4932477
38.8879955,-0.4932477
38.8879955,-0.4932477
38.8879955,-0.4932477
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9481556,-0.6492732
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9481556,-0.6492732
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9085582,-0.7345868
38.9481556,-0.6492732
38.891134,-0.3396607
38.8540084,-0.5162674
38.8540084,-0.5162674
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.2127053,-0.5517587
39.3406742,-0.6138111
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3174211,-0.6697093
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3406742,-0.6138111
39.3174211,-0.6697093
39.2127053,-0.5517587
39.3406742,-0.6138111
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3406742,-0.6138111
39.2127053,-0.5517587
39.3406742,-0.6138111
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3406742,-0.6138111
39.2127053,-0.5517587
39.3406742,-0.6138111
39.3406742,-0.6138111
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3406742,-0.6138111
39.3406742,-0.6138111
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3406742,-0.6138111
39.3406742,-0.6138111
39.2127053,-0.5517587
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3406742,-0.6138111
39.3406742,-0.6138111
39.2127053,-0.5517587
39.2127053,-0.5517587
39.3406742,-0.6138111
39.2127053,-0.5517587
39.3406742,-0.6138111
39.2127053,-0.5517587
39.2127053,-0.5517587
